yr_mfr,fuel_type,kms_run,sale_price,times_viewed,body_type,transmission,assured_buy,registered_state,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,fitness_certificate,emi_starts_from,reserved,warranty_avail
2013,1,92104,12.727538461150406,538,0,1,1,6,0,7,32,0,2,319380,385781.0,2,1,7825,0,0
2018,0,71883,13.278339247700476,1405,0,1,1,6,0,10,9,0,2,582500,686715.0,2,1,13574,0,0
2015,1,66632,13.001322791688382,1182,3,1,1,6,0,6,6,0,1,394000,473100.0,2,1,10290,0,0
2008,1,106887,12.16159292802315,2758,0,1,1,6,0,7,32,0,1,173928,219089.0,2,1,4443,0,0
2017,0,64360,13.26107955576756,1837,0,1,1,6,0,16,44,0,2,550000,574499.0,2,1,13342,0,0
2016,1,70349,13.082996573580326,1506,3,1,1,6,0,10,56,0,1,499047,586017.0,2,1,11165,0,0
2016,1,61676,12.706238656962347,282,0,1,1,6,0,10,5,0,1,292641,329899.0,2,1,7660,0,0
2016,0,91075,13.167143607762842,734,0,1,1,6,0,10,55,0,1,530747,627192.0,2,1,12146,0,0
2017,0,87760,13.478216583809235,1969,4,1,1,6,0,6,69,0,1,717243,841663.0,2,1,16577,0,0
2016,0,89014,13.398173759373117,966,3,0,1,6,0,13,46,0,1,665000,781590.0,2,1,15302,0,0
2011,1,105407,12.856831501348235,694,3,1,1,6,0,15,26,0,3,343250,383499.0,2,1,8905,0,0
2016,0,84565,13.251106574897003,2042,3,1,1,6,0,13,46,0,1,572475,675175.0,2,1,13209,0,0
2016,0,87609,13.230139173921632,1809,0,1,0,6,0,10,55,0,1,539938,637763.0,2,1,12935,0,0
2011,0,114818,12.448230278025662,2309,0,1,1,6,0,7,33,0,3,234000,285900.0,2,1,5918,0,0
2015,1,76733,13.24934662766352,503,0,1,1,6,0,7,23,0,1,565869,667579.0,2,1,13186,0,0
2016,0,94162,13.456832179919546,2165,3,1,1,6,0,7,63,0,1,699000,820690.0,2,1,16227,0,0
2015,1,79721,13.088597678569197,1571,0,1,1,6,0,16,44,0,1,454300,534565.0,2,1,11228,0,0
2014,1,82553,12.928047778801925,509,3,1,1,6,0,7,70,0,1,390125,411799.0,2,1,9563,0,0
2018,1,58696,13.19431001555754,481,0,1,1,6,0,10,55,0,1,507415,600365.0,2,1,12480,0,0
2017,0,78579,13.404227055782652,788,0,1,1,6,0,10,9,0,1,652000,766640.0,2,1,15395,0,0
2013,0,95428,13.045480173238825,232,3,1,1,6,0,10,56,0,1,419703,494778.0,2,1,10754,0,0
2011,0,123397,12.386721971592017,2435,0,1,1,6,0,5,28,0,1,214544,263129.0,1,1,5565,0,0
2012,1,113477,13.00896844990336,1136,3,1,1,6,0,6,14,0,1,420408,495588.0,2,1,10369,0,0
2016,0,77407,13.69345478214049,1621,4,0,1,6,0,7,18,0,2,917064,1053114.0,2,1,20559,0,0
2014,1,148169,12.817735871986391,3562,0,1,1,6,0,7,32,0,1,321925,388768.0,2,1,8564,0,0
2014,0,106819,13.000645359851632,583,3,1,1,6,0,6,6,0,1,403181,475766.0,2,1,10283,0,0
2013,0,117501,12.55813346073064,1015,0,1,0,6,0,4,31,0,1,256928,312721.0,2,1,6606,0,0
2015,1,106311,13.242098284697068,1517,3,1,1,6,0,6,14,0,1,550000,649340.0,2,1,13091,0,0
2013,1,105555,13.048714684381183,263,3,1,0,6,0,10,56,0,2,429700,464599.0,2,1,10789,0,0
2015,0,127636,13.102566710090388,1351,0,1,1,6,0,7,23,0,1,485000,569870.0,2,1,11386,0,0
2018,0,75227,13.476112645724857,768,4,1,1,6,0,5,21,0,1,717500,719000.0,2,1,16543,0,0
2015,0,98291,13.956311959914096,2774,4,1,1,6,0,15,36,0,1,1196661,1380859.0,2,1,26739,0,0
2013,0,221916,13.768103387018693,993,4,1,1,6,0,15,36,0,1,940983,1080140.0,2,1,22152,0,0
2014,0,170685,12.803806891006651,2666,0,1,1,6,0,16,44,0,2,364000,438000.0,2,1,8445,0,0
2014,0,94127,13.317105808104952,264,0,1,1,6,0,7,23,0,1,549978,649303.0,2,1,14111,0,0
2014,1,114075,12.783525544966357,321,0,1,1,6,0,10,66,0,1,342939,413352.0,2,1,8276,0,0
2014,0,113857,13.234797019422421,443,4,1,1,6,0,12,19,0,2,508509,601624.0,2,1,12996,0,0
2011,1,170829,12.432407100492124,545,0,1,1,6,0,7,49,0,1,218698,267980.0,1,1,5825,0,0
2014,0,123683,13.907868201501824,1735,4,1,1,6,0,15,36,0,1,1150439,1328631.0,2,1,25475,0,0
2016,1,182203,13.327911431916881,2268,4,1,1,6,0,7,18,0,1,648000,762040.0,2,1,14264,0,0
2010,0,323286,13.465384125643306,1419,4,1,1,6,0,15,36,0,1,632000,743640.0,2,1,16366,0,0
2011,1,148572,12.920978871684687,677,3,1,1,6,0,6,14,0,1,348000,419280.0,2,1,9495,0,0
2013,0,199017,12.932410375063274,938,3,1,1,6,0,10,56,0,1,396000,475440.0,2,1,9605,0,0
2013,1,26489,12.434398744216166,1197,0,1,1,6,0,10,4,0,1,215709,264498.0,2,1,5837,0,0
2011,1,9924,12.568974660952623,297,0,1,1,6,0,10,3,0,1,255382,287599.0,1,1,6678,0,0
2010,1,32553,12.544681882852272,698,0,1,1,6,0,7,32,0,1,245139,288599.0,1,1,6518,0,0
2018,1,21672,13.193379001746667,778,0,1,1,6,0,7,30,1,2,534751,547699.0,2,1,12468,0,0
2018,1,16640,13.12774686042068,878,0,0,1,6,0,10,66,1,1,503347,515499.0,2,1,11676,0,0
2011,1,57897,12.739634823710034,901,0,1,1,6,0,16,44,0,1,325000,360599.0,2,1,7921,0,0
2016,1,36992,13.20486275729375,354,0,1,0,6,0,10,55,1,1,523786,557999.0,2,1,12613,0,0
2015,1,20852,12.673570011720804,1663,0,1,1,6,0,12,40,0,1,300540,363745.0,2,1,7414,0,0
2012,1,40124,12.275594043988802,388,0,1,1,6,0,10,3,1,2,213000,261330.0,2,1,4980,0,0
2014,1,29878,12.487481331376333,349,0,1,1,6,0,10,4,0,1,248660,265099.0,2,1,6155,0,0
2013,1,38927,12.66728461615274,1960,0,1,1,6,0,6,11,0,2,307997,372460.0,2,1,7368,0,0
2014,1,22373,12.659689618900263,361,0,1,1,6,0,7,24,0,1,266373,314899.0,2,1,7312,0,0
2011,1,40146,12.19500664254624,1897,0,1,1,6,0,10,3,0,1,180000,226320.0,2,1,4594,0,0
2014,1,35971,11.783708041957635,3653,0,1,1,6,0,14,42,0,1,109445,142351.0,1,1,3045,0,0
2017,1,30276,13.217671739025183,1247,0,1,1,6,0,10,55,0,1,550453,649853.0,2,1,12775,0,0
2016,1,26280,12.95394235891266,716,0,1,1,6,0,7,32,1,1,420544,437399.0,2,1,9814,0,0
2016,1,30672,12.869015740698178,1132,0,1,1,6,0,10,12,0,1,377478,453756.0,2,1,9015,0,0
2013,1,16288,12.651396083983387,222,0,1,1,6,0,10,5,0,2,250804,312299.0,1,1,7252,0,0
2018,1,6145,12.999062898613836,384,4,1,1,6,0,10,22,0,1,427002,442099.0,2,1,10267,0,0
2009,1,40583,12.432008295307156,654,0,1,1,6,0,7,32,0,2,233865,262899.0,2,1,5823,0,0
2014,1,24663,12.884103650205784,513,0,1,1,6,0,10,66,0,1,370842,445998.0,2,1,9152,0,0
2011,1,22390,12.50876278146923,367,0,1,1,6,0,7,49,3,1,220968,278199.0,1,1,6288,0,0
2015,1,22321,12.663177821226444,178,0,1,1,6,0,10,4,0,1,263807,315999.0,2,1,7338,0,0
2014,1,33697,13.023645196957215,936,0,1,1,6,0,7,33,0,2,430672,453099.0,2,1,10522,0,0
2017,1,20078,12.49312577023578,2511,0,1,1,6,0,3,47,0,1,256000,311640.0,2,1,6190,0,0
2013,1,27553,12.866435753250597,77,0,1,1,6,0,7,32,0,1,350281,421935.0,1,1,8991,0,0
2013,1,51049,12.919265071011086,989,0,1,1,6,0,10,55,0,1,405357,478272.0,2,1,9479,0,0
2017,1,9545,13.52649292738498,1653,4,1,1,6,0,10,25,0,2,762306,763806.0,2,1,17397,0,0
2013,1,50383,12.936994783103003,446,0,1,1,6,0,10,55,0,2,398318,478149.0,2,1,9649,0,0
2018,1,15813,13.19170098946142,753,0,1,1,6,0,10,35,0,1,549008,648198.0,2,1,12448,0,0
2014,1,21415,12.530324082877264,274,0,1,1,6,0,10,4,0,1,256899,281399.0,2,1,6425,0,0
2011,0,62313,12.832543020450837,684,0,1,1,6,0,10,55,0,2,356886,429662.0,2,1,8692,0,0
2013,1,42818,12.432805746694918,414,0,1,1,6,0,10,4,0,2,244707,298426.0,2,1,5828,0,0
2013,0,52020,12.979875422831851,587,3,1,1,6,0,10,56,1,1,394249,455299.0,2,1,10071,0,0
2011,1,43482,12.964068455389183,5238,3,1,1,6,0,7,63,0,2,373900,449583.0,2,1,9913,0,0
2015,1,30005,13.311989854845931,713,4,0,1,6,0,5,21,0,2,566196,610099.0,2,1,14039,0,0
2010,1,54304,12.516123901793586,324,0,1,1,6,0,7,49,0,2,242157,272799.0,1,1,6334,0,0
2015,1,39268,13.085489827506951,1259,0,1,1,6,0,16,44,0,1,468500,550895.0,2,1,11193,0,0
2014,1,41920,12.599461798579215,444,0,1,1,6,0,10,5,0,1,293230,355194.0,2,1,6885,0,0
2009,1,35563,12.332700891167493,367,0,1,1,6,0,7,49,0,2,199519,249544.0,1,1,5273,0,0
2012,1,52500,12.712284642870166,1019,0,1,1,6,0,6,11,0,1,320745,387384.0,2,1,7707,0,0
2007,3,51247,12.04882801771149,4152,0,1,1,6,0,10,67,0,2,152688,193802.0,1,1,3970,0,0
2014,1,49631,12.91238034530519,1036,3,1,1,6,0,7,70,0,1,398987,478920.0,2,1,9414,0,0
2015,1,45929,12.936754021718041,152,0,1,1,6,0,10,66,0,1,365135,418899.0,2,1,9646,0,0
2011,1,57621,12.449014902564246,288,0,1,1,6,0,10,3,0,2,224260,255099.0,2,1,5923,0,0
2012,1,29797,12.432805746694918,202,0,1,1,6,0,10,5,0,1,213702,257499.0,1,1,5828,0,0
2016,1,31977,12.732867086336196,400,0,1,1,6,0,7,24,0,1,323179,338799.0,2,1,7867,0,0
2015,1,32155,13.438922952104345,529,4,1,1,6,0,10,25,0,1,671710,686299.0,2,1,15939,0,0
2011,1,58747,12.553905109722022,1088,0,1,1,6,0,10,48,0,1,267602,325214.0,2,1,6578,0,0
2016,0,19025,13.487560504165263,3750,4,1,1,6,0,9,61,0,1,731003,857493.0,2,1,16733,0,0
2016,0,41753,13.19020705548808,2959,3,1,1,6,0,10,13,0,2,535334,632469.0,2,1,12429,0,0
2018,1,23096,13.376383697012598,1276,0,0,1,6,0,10,55,0,1,637382,749817.0,2,1,14972,0,0
2012,1,60795,12.647544975722118,509,0,1,1,6,0,10,66,0,1,308446,372994.0,2,1,7224,0,0
2018,1,25829,13.081955880301482,678,0,0,1,6,0,10,12,0,1,460228,495899.0,2,1,11154,0,0
2013,1,64452,12.971770693728436,1511,0,1,1,6,0,16,44,0,1,434053,511273.0,2,1,9990,0,0
2013,1,57322,12.53357260855853,328,0,1,1,6,0,7,24,1,1,253094,289999.0,1,1,6446,0,0
2014,1,43608,11.815242423148565,1144,0,1,1,6,0,14,42,0,2,111485,141099.0,1,1,3143,0,0
2016,1,46944,13.12495800843612,856,0,1,1,6,0,6,38,0,1,496646,583256.0,2,1,11644,0,0
2017,1,40281,13.18945925072748,538,0,1,1,6,0,10,55,0,1,534300,535800.0,2,1,12420,0,0
2012,0,67338,12.834145161253197,490,0,1,1,6,0,10,55,0,2,326675,374899.0,2,1,8706,0,0
2011,1,54326,12.66349432800708,532,0,0,1,6,0,7,32,1,2,265000,329499.0,1,1,7340,0,0
2010,1,41284,12.40245735106369,455,0,1,1,6,0,7,32,1,2,229000,280050.0,1,1,5654,0,0
2013,1,27165,12.686332870606359,579,0,1,1,6,0,5,28,0,1,272736,323399.0,1,1,7509,0,0
2013,1,67799,13.049790534029546,1266,3,0,1,6,0,7,63,0,2,463000,544570.0,2,1,10801,0,0
2015,1,57417,13.111906898479834,1064,0,1,1,6,0,16,44,0,2,485858,570848.0,2,1,11493,0,0
2016,1,36936,12.650114028416578,351,0,1,1,6,0,7,24,0,1,270000,311899.0,1,1,7242,0,0
2014,1,45297,13.106638385242595,290,0,1,1,6,0,7,23,3,2,445531,492299.0,2,1,11433,0,0
2012,1,71785,12.377497548848917,972,0,1,1,6,0,7,24,0,2,225368,275789.0,2,1,5514,0,0
2010,1,39550,12.598786804712905,294,0,1,1,6,0,7,32,0,1,247005,296299.0,1,1,6880,0,0
2014,1,66729,12.939639339625767,1273,0,1,1,6,0,10,55,0,1,426664,502774.0,2,1,9674,0,0
2015,1,44193,13.158886223816427,373,0,1,1,6,0,16,44,0,2,488972,518699.0,2,1,12046,0,0
2013,0,67474,12.967109756227483,1134,0,1,1,6,0,10,55,0,1,421101,496386.0,2,1,9944,0,0
2015,1,56386,12.803256683151758,491,0,1,1,6,0,10,66,0,1,352000,423960.0,2,1,8441,0,0
2007,1,49180,11.98666585382535,2286,0,1,1,6,0,10,3,0,1,134000,171580.0,1,1,3730,0,0
2017,0,20478,13.554793635882932,1128,4,1,1,6,0,10,51,0,1,806966,928703.0,2,1,17897,0,0
2017,1,44126,12.876971660902313,297,0,0,1,6,0,10,66,0,2,362356,391299.0,2,1,9087,0,0
2014,1,43686,12.516123901793586,540,0,1,1,6,0,7,24,0,2,246958,301051.0,1,1,6334,0,0
2015,1,59398,12.90594466359832,177,0,0,1,6,0,10,12,0,2,342926,402799.0,2,1,9354,0,0
2016,0,49984,13.302347203834689,1158,0,1,1,6,0,16,44,0,1,619744,729539.0,2,1,13904,0,0
2012,0,68873,13.019442106590661,354,3,1,1,6,0,10,56,1,1,438148,515983.0,2,1,10478,0,0
2019,1,6240,13.364680338491041,487,0,1,1,6,0,10,55,0,1,679302,680802.0,2,1,14798,0,0
2018,0,86881,13.54658350543611,1720,4,1,1,6,0,5,21,0,1,807327,929116.0,2,1,17750,0,0
2017,1,47186,13.265595812386481,140,0,1,1,6,0,10,9,0,2,557444,577099.0,2,1,13402,0,0
2014,0,63424,12.576252486449063,799,0,1,1,6,0,4,31,0,2,287500,290599.0,2,1,6727,0,0
2011,0,74931,12.73168539880818,976,0,1,1,6,0,7,33,0,2,325006,341499.0,2,1,7858,0,0
2018,1,34144,12.869015740698178,683,4,1,1,6,0,10,22,0,1,393202,472166.0,2,1,9015,0,0
2015,1,67909,13.288384467173476,742,4,0,1,6,0,5,21,1,1,590258,695628.0,2,1,13711,0,0
2017,1,58193,13.283289338801856,669,0,1,1,6,0,7,23,0,1,597020,703410.0,2,1,13641,0,0
2019,1,16519,13.4571184262164,857,0,1,1,6,0,6,38,0,1,700000,821840.0,2,1,16231,0,0
2012,1,50019,12.852387618871361,565,0,1,1,6,0,16,44,0,2,317509,381799.0,1,1,8866,0,0
2016,1,51487,13.190767542304224,402,0,1,1,6,0,10,55,0,1,475000,558370.0,2,1,12436,0,0
2017,0,37958,13.696388000549074,184,4,1,1,6,0,10,25,0,1,907623,909123.0,2,1,20619,0,0
2009,1,71005,12.425204159374523,372,0,1,1,6,0,7,32,1,1,223083,260199.0,1,1,5784,0,0
2019,1,31567,13.106028689847841,334,0,1,1,6,0,10,12,1,1,487476,572706.0,2,1,11426,0,0
2016,1,61435,13.2310365999846,257,0,1,1,6,0,10,9,0,1,536675,557499.0,2,1,12947,0,0
2010,1,69119,12.450190686261465,660,0,1,1,6,0,7,32,0,1,237265,289709.0,2,1,5930,0,0
2018,1,38836,13.08839078872282,1628,3,1,1,6,0,7,70,0,1,465000,546870.0,2,1,11226,0,0
2017,0,15074,13.741862941369131,798,4,1,1,6,0,10,25,0,1,931064,1068934.0,2,1,21578,0,0
2018,0,20045,13.559713382884894,1332,4,1,1,6,0,9,61,0,1,812500,774399.0,2,1,17985,0,0
2017,0,55478,13.348700224717454,430,3,1,1,6,0,10,20,0,1,648225,628699.0,2,1,14564,0,0
2016,0,62482,13.511968714930681,327,4,1,0,6,0,10,64,0,1,735277,745199.0,2,1,17147,0,0
2011,3,90676,12.250563103004524,634,0,1,0,6,0,7,49,1,2,191000,217199.0,2,1,4857,0,0
2014,0,83373,13.024307230881945,327,3,1,1,6,0,6,6,1,1,421000,496270.0,2,1,10529,0,0
2015,1,59361,13.252336697589898,375,3,1,1,6,0,10,13,0,2,530000,569499.0,2,1,13226,0,0
2010,1,77577,12.311328655727495,489,0,1,1,6,0,5,28,0,3,197731,222299.0,1,1,5161,0,0
2014,1,110322,12.838670670176061,648,0,1,1,6,0,7,30,1,1,357398,379999.0,2,1,8745,0,0
2018,0,35831,13.487282841692755,843,0,0,1,6,0,10,55,0,1,746547,875362.0,2,1,16728,0,0
2013,1,68748,12.550722071904453,643,0,1,1,6,0,10,5,0,1,263712,320661.0,2,1,6557,0,0
2017,1,82239,12.986999449569497,254,0,1,0,6,0,10,66,0,1,406401,455699.0,2,1,10143,0,0
2015,1,78971,13.235333069709625,256,0,1,1,6,0,7,23,0,3,547735,579499.0,2,1,13003,0,0
2012,0,107029,12.857353015105854,536,0,1,1,6,0,15,27,0,1,365105,390599.0,2,1,8910,0,0
2017,0,24303,14.270786261805398,907,2,1,1,6,0,8,16,0,1,1596044,1607312.0,2,1,36621,0,0
2018,0,36968,13.76579391474564,1726,3,0,1,6,0,13,46,0,1,972017,973517.0,2,1,22101,0,0
2009,1,60648,12.427610909059128,439,0,1,1,6,0,7,32,0,1,212778,261057.0,1,1,5798,0,0
2015,1,95389,13.167717167808314,185,3,1,1,6,0,10,56,0,1,468867,526499.0,2,1,12153,0,0
2016,0,82252,13.379945456196905,1692,4,1,1,6,0,9,61,0,1,630196,741551.0,2,1,15026,0,0
2016,1,76727,13.578900488750296,596,4,1,1,6,0,7,18,0,1,777062,789399.0,2,1,18333,0,0
2015,1,80720,12.986770432669339,1027,0,1,0,6,0,16,44,0,2,438362,439862.0,2,1,10141,0,0
2015,1,64404,12.886638512234486,405,0,0,1,6,0,10,12,0,1,388546,466711.0,2,1,9175,0,0
2016,1,89541,12.682924646057874,241,0,1,1,6,0,12,40,3,1,283094,322299.0,2,1,7484,0,0
2015,1,81461,13.120559751849202,927,0,0,1,6,0,6,38,0,2,502173,594328.0,2,1,11593,0,0
2017,0,93258,13.380563599653682,415,3,1,1,6,0,10,13,1,1,657040,772430.0,2,1,15035,0,0
2013,0,102496,12.782964061061982,796,0,1,1,6,0,16,44,1,2,313000,378330.0,2,1,8271,0,0
2015,1,89101,12.767398399211924,346,0,1,1,6,0,10,12,0,2,332450,350699.0,2,1,8144,0,0
2012,1,78770,12.621484784156028,51,0,1,1,6,0,7,49,0,1,262018,318678.0,1,1,7038,0,0
2012,1,87280,12.459159391217224,175,0,1,1,6,0,10,3,1,1,227894,259099.0,2,1,5983,0,0
2015,0,65160,13.109073456322198,274,0,1,1,6,0,10,55,0,2,442201,493499.0,2,1,11460,0,0
2013,0,115148,12.825570594852538,651,3,1,1,6,0,11,53,0,2,309014,373664.0,1,1,8631,0,0
2013,0,93141,13.0463437330152,433,0,1,1,6,0,10,55,0,1,440000,518120.0,2,1,10764,0,0
2016,0,97408,13.377314075324984,227,4,1,1,6,0,5,21,0,1,648097,649597.0,2,1,14986,0,0
2016,0,83813,13.371718776929736,1072,4,1,1,6,0,10,64,0,1,648156,762211.0,2,1,14903,0,0
2008,1,120047,12.322071868916817,1634,3,1,1,6,0,7,63,0,3,181872,228534.0,1,1,5217,0,0
2014,1,135385,13.236047356729793,269,4,0,1,6,0,5,21,0,1,535374,560299.0,2,1,13012,0,0
2013,0,99401,12.908177089757828,703,0,1,0,6,0,10,55,0,1,384000,461400.0,2,1,9375,0,0
2014,1,136962,12.613865043397428,1458,0,0,1,6,0,10,12,0,2,279400,300799.0,2,1,6984,0,1
2013,0,162017,12.992935553612543,321,3,1,1,6,0,10,56,0,1,444354,451699.0,2,1,10204,0,0
2011,0,124307,12.851339123235345,248,0,1,1,6,0,7,33,0,1,314087,381399.0,1,1,8857,0,0
2014,0,114802,12.76139063973814,572,0,1,1,6,0,4,31,1,1,301000,364290.0,2,1,8095,0,0
2015,0,119269,13.331487514362616,444,3,1,1,6,0,6,14,0,1,581781,616399.0,2,1,14315,0,0
2013,0,206085,12.89319923867085,526,3,1,1,6,0,10,56,0,1,360967,434440.0,2,1,9235,0,0
2012,0,152232,12.537528750945953,778,0,1,1,6,0,5,28,1,1,237966,289199.0,1,1,6471,0,0
2011,1,13018,12.7098706332066,35288,0,1,0,6,0,7,32,0,1,321029,387719.0,2,1,7688,1,0
2010,1,33888,12.39254806308659,1749,0,1,1,6,0,10,5,0,1,217702,266831.0,1,1,5598,1,0
2015,1,37686,12.887650660630984,4028,0,1,1,6,0,10,55,0,2,410400,484080.0,2,1,9184,1,0
2014,1,11787,12.512081992774775,1961,0,1,1,6,0,10,4,0,1,262664,319426.0,2,1,6309,1,0
2010,1,38626,12.531046890002363,3017,0,1,1,6,0,10,48,0,2,237000,289410.0,2,1,6429,1,0
2011,1,23371,12.305008064389314,1148,0,1,1,6,0,10,5,0,1,218000,267180.0,2,1,5129,1,0
2017,1,21745,12.532851625394699,3418,0,1,1,6,0,10,4,0,1,280000,339720.0,2,1,6441,1,0
2010,1,48408,12.236597000892713,2021,0,1,1,6,0,10,65,0,2,196000,245360.0,2,1,4789,1,0
2013,1,17849,12.399989219542853,1879,0,1,1,6,0,10,4,0,1,229000,280050.0,2,1,5640,1,0
2014,1,36723,12.897215318406289,1826,0,1,1,6,0,7,30,0,1,385524,463179.0,2,1,9272,1,0
2009,1,43762,12.676385601929333,2724,3,1,1,6,0,10,56,0,1,307495,371873.0,2,1,7435,1,0
2014,1,40988,12.934584556797086,1771,3,1,1,6,0,7,70,0,1,395528,474883.0,2,1,9625,1,0
2015,1,21105,12.669803517103281,1322,0,1,1,6,0,12,40,0,1,302380,365891.0,2,1,7386,1,0
2010,1,49122,12.551784210655885,46141,0,1,1,6,0,7,32,0,1,253682,308914.0,1,1,6564,1,0
2017,1,13977,13.048068618576293,1062,0,1,1,6,0,10,35,0,1,461956,543361.0,2,1,10782,1,0
2020,1,9375,13.056221438145364,2185,4,1,1,6,0,10,22,0,1,495349,581764.0,2,1,10870,1,0
2016,1,14114,13.119156240032822,1547,3,1,0,6,0,6,6,0,1,487700,572975.0,2,1,11577,1,0
2019,1,5959,13.110288771876514,1614,0,0,1,6,0,10,12,0,1,496000,582520.0,2,1,11474,1,0
2012,1,70398,12.692500038371259,720,0,1,1,6,0,6,11,0,1,325174,392561.0,2,1,7556,1,0
2018,1,5128,13.187212475307943,3695,0,1,1,6,0,15,27,0,1,532500,629215.0,2,1,12392,1,0
2017,1,35118,13.119156240032822,2001,0,1,1,6,0,10,55,0,1,500900,592875.0,2,1,11577,1,0
2018,0,27374,13.616448456909023,594,4,1,1,6,0,6,69,0,2,839080,840580.0,2,1,19035,1,0
2019,0,5690,13.774374972612886,2251,4,0,0,6,0,10,64,0,1,1027500,1189715.0,2,1,22291,1,0
2010,1,70261,12.486348610346326,2832,0,1,1,6,0,7,33,0,1,268664,326446.0,2,1,6148,1,0
2011,1,66532,12.425204159374523,2444,0,1,1,6,0,5,28,0,1,218944,268277.0,1,1,5784,1,0
2014,1,48862,13.556738533669286,3834,1,1,1,6,0,13,54,0,2,804999,806499.0,2,1,17932,1,0
2013,1,68214,13.108059563882321,3480,1,1,1,6,0,15,17,0,1,485000,569870.0,2,1,11449,1,0
2015,0,93564,13.116343293004308,569,0,1,1,6,0,10,55,0,1,467300,549515.0,2,1,11544,1,0
2017,0,52374,13.754591080182092,2543,2,1,1,6,0,9,71,0,1,951280,1091776.0,2,1,21855,1,0
2012,0,82297,13.247583577554071,1405,4,1,1,6,0,10,25,0,1,533158,629963.0,2,1,13163,1,0
2016,0,72251,13.313643023767929,2765,4,1,1,6,0,12,19,0,1,610000,718340.0,2,1,14062,1,0
2018,0,73225,13.66247475642919,1932,3,0,1,6,0,7,63,0,1,882500,884000.0,2,1,19931,1,0
2018,0,57681,13.318092976640479,1492,0,1,1,6,0,10,55,0,1,579750,683545.0,2,1,14125,1,0
2014,0,99376,12.985624560776177,2011,4,1,1,6,0,11,58,0,1,430287,506937.0,2,1,10129,1,0
2018,1,96286,13.064096349278586,1131,3,1,1,6,0,7,70,0,1,403000,475570.0,2,1,10956,1,0
2014,1,91682,12.84818702408727,1267,3,1,1,6,0,6,6,0,1,386000,463740.0,2,1,8829,1,0
2014,0,100975,12.836543569860355,2207,3,1,1,6,0,16,62,0,2,379328,455929.0,2,1,8727,1,0
2010,1,29663,12.584848064884865,783,0,1,1,6,0,10,48,0,1,265614,322886.0,1,1,6785,1,0
2017,1,9596,12.709266219152497,1070,0,1,1,6,0,7,24,1,2,320032,386552.0,2,1,7684,1,0
2008,1,89867,11.932944154085904,1981,0,1,1,6,0,7,49,1,1,142905,182176.0,2,1,3535,1,0
2008,1,70723,12.170958289739291,2326,0,1,1,6,0,10,65,0,1,185999,233440.0,2,1,4485,1,0
2013,0,75237,13.092520474810101,1149,4,1,1,6,0,12,19,0,1,432000,508920.0,2,1,11272,1,0
2017,1,13081,12.40900940788588,4636,0,1,1,9,0,10,4,1,1,246400,247900.0,2,1,5691,0,0
2018,1,2216,12.537169747678757,3262,0,1,1,9,0,3,47,0,1,234795,281399.0,1,1,6469,0,0
2017,1,36603,12.628719301847097,2718,0,1,1,9,0,12,40,3,1,269233,307999.0,2,1,7089,0,0
2017,0,50119,13.304684934198283,690,4,1,1,9,1,5,21,0,1,591000,660000.0,2,1,13937,0,1
2020,1,3128,13.166186942700566,3624,0,1,1,2,0,10,35,0,1,503950,614393.0,2,1,12134,0,0
2019,2,11249,13.081122545183808,1074,4,1,1,2,0,10,22,0,1,482765,582524.0,2,1,11145,0,0
2017,1,19164,13.146077950894737,1746,0,0,1,2,0,10,35,0,2,502073,612193.0,2,1,11892,0,0
2020,1,16113,12.744315946012089,917,0,1,1,2,0,10,3,0,1,340956,421067.0,2,1,7958,0,0
2020,1,2016,12.803256683151758,3042,0,1,1,2,0,10,3,0,1,347292,428600.0,2,1,8441,0,0
2017,2,12252,12.962192277830912,1384,4,1,1,2,0,10,22,0,1,421059,510329.0,2,1,9895,0,0
2019,2,7190,13.016556095294565,1694,4,1,0,2,0,10,22,0,1,477000,575790.0,2,1,10448,0,0
2019,1,4075,13.095811988358866,991,4,1,1,2,0,10,22,0,1,493503,595098.0,2,1,11309,0,0
2018,1,6076,12.64496930599275,749,0,1,0,2,0,3,47,0,1,279491,347917.0,2,1,7205,0,0
2019,1,18973,13.090664226249364,395,4,1,0,2,0,10,22,0,1,479611,578843.0,2,1,11251,0,0
2017,1,21069,12.687260373926842,103,0,1,0,2,0,7,24,0,2,266743,323699.0,2,1,7516,0,0
2013,1,59152,13.019442106590661,5367,3,1,1,2,0,7,63,0,1,442452,535360.0,2,1,10478,0,0
2018,1,8329,12.680127432743053,794,0,1,1,2,0,10,4,1,1,317192,392781.0,2,1,7463,0,0
2012,1,37639,12.513921249645144,1943,0,1,0,2,0,7,49,0,2,247391,309718.0,1,1,6320,0,0
2017,1,26224,12.931200450632732,1430,0,0,1,2,0,10,66,0,1,384171,472490.0,2,1,9593,0,0
2018,1,11798,12.776766840672597,381,0,1,0,2,0,10,4,0,1,317209,392817.0,2,1,8220,0,0
2018,1,16565,12.714091333535318,908,0,1,1,2,0,10,4,0,1,325990,403251.0,2,1,7721,0,0
2016,1,12785,13.045264166723229,1472,0,1,1,2,0,7,30,0,1,456040,551260.0,2,1,10752,0,0
2012,1,29442,12.534653109583878,879,0,1,0,2,0,10,66,0,3,224253,282191.0,1,1,6453,0,0
2019,1,17803,13.260382933139907,883,0,1,1,2,0,7,30,0,1,563607,684199.0,2,1,13333,0,0
